Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,CyanoBiovol,colour_van1,chl-a_van1,TP_van1,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,colour_lake_lag1M,CyanoBiovol_lag1M,colour_van1_lag1M,chl-a_van1_lag1M,TP_van1_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer,chl-a_van1_prevSummer,TP_van1_prevSummer
2011-05-31,75.80266018299999,10.506821228741936,3.816129032258064,81.646336739,1.6236666666666668,28.2,11.440000000000001,25.0,72.0,0.019083333333333334,72.1,8.860000000000001,24.6,25,3,0.0,4.0,5.0,13.0,16.0,15.0,15.0,12.0,9.0,3.0,34.932230324,8.160251888,2.98,48.939267812,16.24716666666667,82.66666666666667,12.0,31.0,69.5,,,4.5,31.0,11.0,1.0,0.0,5.0,9.0,18.0,21.0,9.0,7.0,5.0,2.0,1.0,5,1,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,66.68814508300005,120.56331233100087,172.66136820999944,194.57327847399907,247.4309079629988,32.0,57.0,82.0,108.0,135.0,2.0,4.0,7.0,7.0,8.0,56.81390941299995,56.94394899999999,56.94394899999985,56.94394900000013,60.323107402999796,1.0,7.0,20.0,29.0,34.0,11.0,18.0,34.0,49.0,57.0,17.0,26.0,46.0,65.0,73.0,31.0,45.0,67.0,91.0,101.0,39.0,56.0,79.0,103.0,116.0,21.0,30.0,38.0,43.0,60.0,16.0,23.0,30.0,34.0,51.0,12.0,16.0,19.0,22.0,36.0,6.0,8.0,11.0,13.0,24.0,3.0,4.0,7.0,9.0,15.0,86.58333333333319,,3.9782484342741977,0.7018934272066009,9.260712365591399,6.324939196108552,spr,14.966666666666667,28.666666666666668,0.12991816666666667,7.224999999999999,19.333333333333332
2011-06-30,122.667313382,15.075955186666668,3.2099999999999995,114.990050527,6.035357142857142,57.25,14.5,26.0,71.0,0.0237225,65.2,8.7,23.0,25,5,1.0,2.0,6.0,11.0,19.0,10.0,7.0,6.0,2.0,0.0,75.80266018299999,10.506821228741936,3.816129032258064,81.646336739,1.6236666666666668,28.2,11.440000000000001,25.0,72.0,0.019083333333333334,72.1,8.860000000000001,24.6,25.0,3.0,0.0,4.0,5.0,13.0,16.0,15.0,15.0,12.0,9.0,3.0,6,1,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,110.73489050700005,142.49080526600088,196.3659725139994,248.46402839299904,270.37593865699876,36.0,57.0,82.0,107.0,133.0,4.0,5.0,7.0,10.0,10.0,130.58560455099996,138.460246152,138.59028573899985,138.59028573900014,138.59028573899982,0.0,1.0,7.0,20.0,29.0,9.0,15.0,22.0,38.0,53.0,14.0,22.0,31.0,51.0,70.0,31.0,44.0,58.0,80.0,104.0,37.0,55.0,72.0,95.0,119.0,24.0,36.0,45.0,53.0,58.0,22.0,31.0,38.0,45.0,49.0,17.0,24.0,28.0,31.0,34.0,11.0,15.0,17.0,20.0,22.0,4.0,6.0,7.0,10.0,12.0,55.43333333333318,67.12222222222209,9.333536558370973,6.154439365763437,8.935416666666667,6.715030465949821,summ,14.966666666666667,28.666666666666668,0.12991816666666667,7.224999999999999,19.333333333333332
2011-07-31,110.043650219,16.97371839483871,2.8677419354838714,127.89981843800001,3.6761999999999997,70.5,20.75,29.5,62.75,0.062473749999999995,59.8,7.325,20.25,29,4,3.0,6.0,10.0,15.0,21.0,9.0,7.0,3.0,0.0,0.0,122.667313382,15.075955186666668,3.2099999999999995,114.990050527,6.035357142857142,57.25,14.5,26.0,71.0,0.0237225,65.2,8.7,23.0,25.0,5.0,1.0,2.0,6.0,11.0,19.0,10.0,7.0,6.0,2.0,0.0,7,1,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,198.46997356500003,233.40220388900087,265.1581186479994,319.03328589599903,371.13134177499876,50.0,61.0,82.0,107.0,132.0,8.0,9.0,10.0,12.0,15.0,196.63638726599996,245.57565507799998,253.45029667899985,253.58033626600013,253.58033626599982,1.0,1.0,2.0,8.0,21.0,6.0,11.0,17.0,24.0,40.0,11.0,20.0,28.0,37.0,57.0,24.0,42.0,55.0,69.0,91.0,35.0,56.0,74.0,91.0,114.0,25.0,34.0,46.0,55.0,63.0,22.0,29.0,38.0,45.0,52.0,18.0,23.0,30.0,34.0,37.0,11.0,13.0,17.0,19.0,22.0,3.0,4.0,6.0,7.0,10.0,42.724999999999845,56.038888888888756,12.791388207704308,11.247676101136198,3.829511904761903,7.9687301587301596,summ,14.966666666666667,28.666666666666668,0.12991816666666667,7.224999999999999,19.333333333333332
2011-08-31,154.52193834500002,15.134549025806454,2.7967741935483863,102.94638940099998,6.8198,62.0,10.48,24.4,62.8,0.024329999999999997,58.56666666666666,6.5200000000000005,19.0,31,10,0.0,8.0,15.0,18.0,21.0,9.0,8.0,4.0,0.0,0.0,110.043650219,16.97371839483871,2.8677419354838714,127.89981843800001,3.6761999999999997,70.5,20.75,29.5,62.75,0.062473749999999995,59.8,7.325,20.25,29.0,4.0,3.0,6.0,10.0,15.0,21.0,9.0,7.0,3.0,0.0,0.0,8,1,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,232.71096360100006,308.51362378400086,343.44585410799937,375.2017688669991,429.0769361149988,54.0,79.0,90.0,111.0,136.0,9.0,12.0,13.0,14.0,16.0,242.88986896499995,324.53620570399994,373.47547351599985,381.35011511700014,381.4801547039998,4.0,4.0,4.0,5.0,11.0,8.0,12.0,17.0,23.0,30.0,16.0,21.0,30.0,38.0,47.0,26.0,39.0,57.0,70.0,84.0,40.0,56.0,77.0,95.0,112.0,19.0,34.0,43.0,55.0,64.0,14.0,29.0,36.0,45.0,52.0,9.0,21.0,26.0,33.0,37.0,2.0,11.0,13.0,17.0,19.0,0.0,3.0,4.0,6.0,7.0,63.87499999999985,51.9833333333332,16.024836790752698,14.185498270082435,4.855778571428569,3.7784079365079357,summ,14.966666666666667,28.666666666666668,0.12991816666666667,7.224999999999999,19.333333333333332
2011-09-30,189.53025922300003,12.3861191206,3.5700000000000003,68.13857112199999,17.59625925925926,120.25,9.8,27.0,78.0,0.03648,82.0,4.85,28.0,25,7,0.0,4.0,6.0,11.0,13.0,17.0,11.0,7.0,4.0,2.0,154.52193834500002,15.134549025806454,2.7967741935483863,102.94638940099998,6.8198,62.0,10.48,24.4,62.8,0.024329999999999997,58.56666666666666,6.5200000000000005,19.0,31.0,10.0,0.0,8.0,15.0,18.0,21.0,9.0,8.0,4.0,0.0,0.0,9,1,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,264.5655885640001,387.2329019460009,463.0355621289994,497.9677924529991,529.7237072119988,60.0,85.0,110.0,121.0,142.0,14.0,19.0,22.0,23.0,24.0,230.84620783899993,345.8362583659999,427.48259510499986,476.4218629170001,484.2965045179998,3.0,4.0,4.0,4.0,5.0,14.0,16.0,20.0,25.0,31.0,25.0,31.0,36.0,45.0,53.0,33.0,44.0,57.0,75.0,88.0,42.0,61.0,77.0,98.0,116.0,18.0,28.0,43.0,52.0,64.0,15.0,22.0,37.0,44.0,53.0,7.0,13.0,25.0,30.0,37.0,0.0,2.0,11.0,13.0,17.0,0.0,0.0,3.0,4.0,6.0,66.24999999999986,63.249999999999865,16.054133710322592,15.728074202437277,5.247999999999998,5.51045238095238,aut,14.966666666666667,28.666666666666668,0.12991816666666667,7.224999999999999,19.333333333333332
2011-10-31,75.085700259,7.647427672967742,3.7677419354838717,37.080094951,5.214636363636363,74.75,4.966666666666666,29.0,89.4,0.0176575,96.2,2.766666666666666,32.333333333333336,30,4,0.0,1.0,5.0,7.0,11.0,20.0,16.0,10.0,5.0,0.0,189.53025922300003,12.3861191206,3.5700000000000003,68.13857112199999,17.59625925925926,120.25,9.8,27.0,78.0,0.03648,82.0,4.85,28.0,25.0,7.0,0.0,4.0,6.0,11.0,13.0,17.0,11.0,7.0,4.0,2.0,10,0,295.978305622,155.0,11.0,39.746159305999996,41.0,64.0,79.0,100.0,113.0,64.0,56.0,39.0,27.0,17.0,344.0521975680001,454.09584778700093,576.7631611689994,652.5658213519991,687.4980516759988,56.0,85.0,110.0,135.0,146.0,17.0,21.0,26.0,29.0,30.0,171.0849605229999,298.9847789609999,413.97482948799984,495.6211662270001,544.5604340389998,0.0,3.0,4.0,4.0,4.0,12.0,18.0,20.0,24.0,29.0,21.0,31.0,37.0,42.0,51.0,29.0,44.0,55.0,68.0,86.0,34.0,55.0,74.0,90.0,111.0,26.0,35.0,45.0,60.0,69.0,19.0,26.0,33.0,48.0,55.0,11.0,14.0,20.0,32.0,37.0,4.0,4.0,6.0,15.0,17.0,2.0,2.0,2.0,5.0,6.0,91.12499999999986,84.24999999999987,13.760334073203238,14.831462180415054,12.208029629629628,9.364086419753086,aut,14.966666666666667,28.666666666666668,0.12991816666666667,7.224999999999999,19.333333333333332
2012-04-30,82.82203022900002,4.0383786802333335,3.386666666666667,37.516487745000006,,107.5,7.066666666666666,23.666666666666668,62.8,0.0,88.6,2.466666666666667,27.333333333333332,25,4,0.0,2.0,4.0,13.0,16.0,13.0,8.0,7.0,2.0,1.0,16.621616153999994,4.492541706483872,3.287096774193548,25.948195442000003,,47.75,,,74.0,,,,,17.0,1.0,1.0,8.0,12.0,17.0,18.0,13.0,10.0,8.0,7.0,1.0,4,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,33.832981961000016,91.1688293150008,242.45545137999932,275.6600290809991,350.7457293399988,40.0,63.0,89.0,117.0,147.0,1.0,3.0,11.0,12.0,16.0,28.942039420999933,29.28908150399991,33.304886767999854,48.98094251600012,86.06103746699976,5.0,11.0,12.0,20.0,20.0,15.0,24.0,28.0,43.0,44.0,22.0,35.0,42.0,60.0,65.0,31.0,48.0,57.0,76.0,83.0,35.0,54.0,67.0,87.0,98.0,23.0,35.0,50.0,60.0,80.0,20.0,29.0,43.0,53.0,69.0,14.0,21.0,33.0,42.0,52.0,13.0,17.0,27.0,33.0,38.0,4.0,6.0,14.0,18.0,18.0,47.74999999999986,40.5833333333332,0.8038729895005667,-0.4026457497308107,,,spr,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2012-05-31,78.69944637099998,11.30584405451613,3.510344827586208,86.479929444,2.8905555555555558,24.8,8.275,30.75,65.0,0.0026,83.94999999999999,5.75,32.0,23,4,1.0,2.0,5.0,7.0,15.0,12.0,7.0,6.0,2.0,2.0,82.82203022900002,4.0383786802333335,3.386666666666667,37.516487745000006,,107.5,7.066666666666666,23.666666666666668,62.8,0.0,88.6,2.466666666666667,27.333333333333332,25.0,4.0,0.0,2.0,4.0,13.0,16.0,13.0,8.0,7.0,2.0,1.0,5,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,99.44364638300004,116.65501219000083,173.99085954399928,325.2774816089991,358.48205930999876,42.0,65.0,88.0,114.0,142.0,5.0,5.0,7.0,15.0,16.0,63.46468318699994,66.45852716599991,66.80556924899986,70.82137451300012,86.49743026099978,1.0,5.0,11.0,12.0,20.0,10.0,17.0,26.0,30.0,45.0,16.0,26.0,39.0,46.0,64.0,30.0,44.0,61.0,70.0,89.0,34.0,51.0,70.0,83.0,103.0,26.0,36.0,48.0,63.0,73.0,18.0,28.0,37.0,51.0,61.0,15.0,21.0,28.0,40.0,49.0,9.0,15.0,19.0,29.0,35.0,2.0,5.0,7.0,15.0,19.0,77.62499999999986,67.66666666666653,4.265460193358613,1.8820415530781496,,,spr,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2012-06-30,99.44548726899998,12.798453867700003,3.8433333333333337,106.47264681300001,2.162766666666667,45.25,18.25,24.0,60.75,0.0121085,71.80000000000001,5.725,24.5,26,5,0.0,0.0,4.0,6.0,10.0,19.0,16.0,11.0,7.0,1.0,78.69944637099998,11.30584405451613,3.510344827586208,86.479929444,2.8905555555555558,24.8,8.275,30.75,65.0,0.0026,83.94999999999999,5.75,32.0,23.0,4.0,1.0,2.0,5.0,7.0,15.0,12.0,7.0,6.0,2.0,2.0,6,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,161.52147660000003,178.1430927540008,195.35445856099926,252.69030591499902,403.9769279799987,48.0,65.0,88.0,111.0,137.0,8.0,9.0,9.0,11.0,19.0,123.99641718899996,149.94461263099993,152.93845660999986,153.28549869300014,157.3013039569998,1.0,2.0,6.0,12.0,13.0,4.0,12.0,19.0,28.0,32.0,9.0,21.0,31.0,44.0,51.0,20.0,37.0,51.0,68.0,77.0,31.0,49.0,66.0,85.0,98.0,25.0,38.0,48.0,60.0,75.0,15.0,25.0,35.0,44.0,58.0,13.0,21.0,27.0,34.0,46.0,4.0,11.0,17.0,21.0,31.0,3.0,4.0,7.0,9.0,17.0,66.14999999999986,60.01666666666654,7.672111367374741,6.612254813744447,,,summ,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2012-07-31,111.95703707700001,15.432243229677415,3.6967741935483875,121.03337135599999,5.930290322580645,53.5,19.4,28.4,63.0,0.025441666666666668,62.03333333333334,7.5,22.6,29,3,0.0,2.0,3.0,11.0,13.0,16.0,14.0,11.0,7.0,2.0,99.44548726899998,12.798453867700003,3.8433333333333337,106.47264681300001,2.162766666666667,45.25,18.25,24.0,60.75,0.0121085,71.80000000000001,5.725,24.5,26.0,5.0,0.0,0.0,4.0,6.0,10.0,19.0,16.0,11.0,7.0,1.0,7,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,178.14493363999998,260.9669638690008,277.5885800229993,294.799945829999,352.13579318399866,49.0,74.0,91.0,114.0,137.0,9.0,13.0,14.0,14.0,16.0,192.95257625699998,230.4690640019999,256.41725944399985,259.4111034230001,259.75814550599983,1.0,1.0,2.0,6.0,12.0,2.0,4.0,12.0,19.0,28.0,9.0,13.0,25.0,35.0,48.0,13.0,26.0,43.0,57.0,74.0,25.0,41.0,59.0,76.0,95.0,31.0,44.0,57.0,67.0,79.0,23.0,31.0,41.0,51.0,60.0,17.0,24.0,32.0,38.0,45.0,9.0,11.0,18.0,24.0,28.0,3.0,4.0,5.0,8.0,10.0,35.024999999999864,59.1833333333332,12.052148961108076,9.380892200816492,2.5266611111111086,,summ,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2012-08-31,88.79478191899999,15.260317860000004,3.2967741935483867,104.36845025400004,4.064258064516128,57.75,13.75,29.5,63.25,0.056926500000000005,58.849999999999994,10.025,21.0,29,3,0.0,0.0,7.0,13.0,18.0,10.0,8.0,6.0,5.0,0.0,111.95703707700001,15.432243229677415,3.6967741935483875,121.03337135599999,5.930290322580645,53.5,19.4,28.4,63.0,0.025441666666666668,62.03333333333334,7.5,22.6,29.0,3.0,0.0,2.0,3.0,11.0,13.0,16.0,14.0,11.0,7.0,2.0,8,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,211.402524346,290.10197071700077,372.9240009459993,389.545617099999,406.75698290699864,55.0,78.0,103.0,120.0,143.0,8.0,12.0,16.0,17.0,17.0,227.50601816899996,313.9859476129999,351.50243535799984,377.45063080000006,380.4444747789998,0.0,1.0,1.0,2.0,6.0,2.0,4.0,6.0,14.0,21.0,7.0,12.0,16.0,28.0,38.0,17.0,24.0,37.0,54.0,68.0,23.0,38.0,54.0,72.0,89.0,35.0,47.0,60.0,73.0,83.0,30.0,37.0,45.0,55.0,65.0,22.0,28.0,35.0,43.0,49.0,14.0,16.0,18.0,25.0,31.0,3.0,5.0,6.0,7.0,10.0,49.374999999999865,41.1833333333332,14.115348548688718,13.178847050631184,4.0465284946236535,3.6612041816009557,summ,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2012-09-30,113.45048283400003,10.614040183800004,4.2266666666666675,62.795313147,4.064866666666666,63.0,11.625,21.75,65.75,0.17693199999999998,60.35,7.275,18.0,28,4,0.0,2.0,2.0,2.0,8.0,22.0,18.0,11.0,9.0,5.0,88.79478191899999,15.260317860000004,3.2967741935483867,104.36845025400004,4.064258064516128,57.75,13.75,29.5,63.25,0.056926500000000005,58.849999999999994,10.025,21.0,29.0,3.0,0.0,0.0,7.0,13.0,18.0,10.0,8.0,6.0,5.0,0.0,9,1,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,200.75181899600003,300.1973062650008,378.8967526359993,461.718782864999,478.34039901899865,58.0,84.0,107.0,132.0,149.0,6.0,11.0,15.0,19.0,20.0,225.40182160999998,331.87446842299994,418.3543978669999,455.8708856120001,481.8190810539998,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,14.0,10.0,14.0,19.0,23.0,35.0,24.0,30.0,37.0,50.0,67.0,31.0,41.0,56.0,72.0,90.0,26.0,45.0,57.0,70.0,83.0,22.0,38.0,45.0,53.0,63.0,17.0,28.0,34.0,41.0,49.0,12.0,19.0,21.0,23.0,30.0,2.0,3.0,5.0,6.0,7.0,55.62499999999986,52.166666666666536,15.34628054483872,14.497004985792477,4.9972741935483835,4.052438351254479,aut,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2012-10-31,171.51071378000003,4.772054654032258,3.2354838709677414,28.065648395,13.095451612903224,56.0,6.4,20.5,66.8,0.149975,68.9,3.55,23.0,28,9,3.0,5.0,10.0,13.0,15.0,14.0,13.0,8.0,3.0,0.0,113.45048283400003,10.614040183800004,4.2266666666666675,62.795313147,4.064866666666666,63.0,11.625,21.75,65.75,0.17693199999999998,60.35,7.275,18.0,28.0,4.0,0.0,2.0,2.0,2.0,8.0,22.0,18.0,11.0,9.0,5.0,10,0,350.74572934,147.0,16.0,86.061037467,20.0,44.0,65.0,83.0,98.0,80.0,69.0,52.0,38.0,18.0,202.24526475300007,314.2023018300008,413.64778909899934,492.3472354699991,575.1692656989987,57.0,86.0,112.0,135.0,160.0,7.0,10.0,15.0,19.0,23.0,167.16376340099998,288.19713475699996,394.6697815699999,481.14971101400005,518.6661987589998,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,6.0,8.0,9.0,12.0,16.0,21.0,25.0,15.0,26.0,32.0,39.0,52.0,26.0,39.0,49.0,64.0,80.0,32.0,48.0,67.0,79.0,92.0,26.0,40.0,56.0,63.0,71.0,17.0,28.0,39.0,45.0,52.0,14.0,21.0,28.0,30.0,32.0,5.0,7.0,8.0,10.0,11.0,60.37499999999986,58.0833333333332,12.937179021900013,13.768867091159143,4.064562365591394,4.686471684587812,aut,14.876923076923077,26.46153846153846,0.03684208333333333,7.438461538461538,20.615384615384617
2013-05-31,107.28697267099999,11.85859406554839,4.248387096774194,87.58153944,9.327,133.75,9.566666666666668,21.116666666666667,76.63333333333333,0.018614117333333336,85.39999999999999,6.0,27.25,27,3,0.0,1.0,2.0,4.0,7.0,23.0,22.0,16.0,9.0,2.0,63.91717145700001,3.481868453733333,4.475862068965517,29.807569377000004,7.830699999999999,323.3333333333333,,,,,,,,19.0,3.0,0.0,1.0,2.0,6.0,8.0,17.0,15.0,13.0,11.0,7.0,5,1,415.68261528100004,141.0,17.0,45.03877409100001,13.0,31.0,54.0,71.0,82.0,91.0,71.0,51.0,35.0,17.0,66.761840388,86.28312931200082,124.9717168189993,192.49082152599914,308.0890729579987,27.0,52.0,77.0,102.0,132.0,3.0,3.0,4.0,6.0,11.0,33.11136008499996,33.111360084999944,33.111360084999866,34.70485712500004,46.78069507299982,1.0,7.0,9.0,10.0,10.0,4.0,15.0,21.0,25.0,27.0,13.0,28.0,37.0,43.0,46.0,20.0,37.0,50.0,59.0,64.0,24.0,41.0,55.0,68.0,75.0,32.0,41.0,57.0,74.0,94.0,25.0,31.0,43.0,55.0,73.0,20.0,22.0,31.0,42.0,56.0,16.0,17.0,22.0,30.0,43.0,10.0,10.0,12.0,18.0,24.0,215.66666666666652,155.77777777777763,-0.11941817337526217,-1.533042340178749,4.119527419354835,2.986095202646814,spr,17.307692307692307,27.384615384615383,0.030627857142857144,7.73076923076923,22.692307692307693
2013-06-30,130.17402925700003,14.283978938,3.8733333333333344,113.855374186,6.185999999999999,26.0,17.0,24.125,72.95,0.112818272,72.15,9.100000000000001,20.125,26,7,0.0,1.0,1.0,4.0,8.0,20.0,14.0,10.0,5.0,1.0,107.28697267099999,11.85859406554839,4.248387096774194,87.58153944,9.327,133.75,9.566666666666668,21.116666666666667,76.63333333333333,0.018614117333333336,85.39999999999999,6.0,27.25,27.0,3.0,0.0,1.0,2.0,4.0,7.0,23.0,22.0,16.0,9.0,2.0,6,1,415.68261528100004,141.0,17.0,45.03877409100001,13.0,31.0,54.0,71.0,82.0,91.0,71.0,51.0,35.0,17.0,171.204144128,174.04881305900082,193.5701019829993,232.25868948999914,299.77779419699874,46.0,54.0,79.0,104.0,129.0,6.0,6.0,6.0,7.0,9.0,117.38910881699996,120.69289952499994,120.69289952499986,120.69289952500004,122.2863965649998,0.0,1.0,7.0,9.0,10.0,2.0,5.0,16.0,22.0,26.0,4.0,15.0,30.0,39.0,45.0,10.0,24.0,41.0,54.0,63.0,15.0,31.0,48.0,62.0,75.0,40.0,55.0,64.0,80.0,97.0,37.0,47.0,53.0,65.0,77.0,29.0,36.0,38.0,47.0,58.0,20.0,25.0,26.0,31.0,39.0,9.0,12.0,12.0,14.0,20.0,228.54166666666652,188.36111111111097,7.670231259640868,3.873252572932619,8.578849999999996,5.855351612903225,summ,17.307692307692307,27.384615384615383,0.030627857142857144,7.73076923076923,22.692307692307693
2013-07-31,33.587004101999995,17.384530914516134,3.567741935483871,132.036996334,3.371166666666667,29.5,21.5,24.65,58.85,0.3466298565,66.15,13.0,17.15,30,1,0.0,1.0,3.0,8.0,11.0,18.0,14.0,8.0,2.0,1.0,130.17402925700003,14.283978938,3.8733333333333344,113.855374186,6.185999999999999,26.0,17.0,24.125,72.95,0.112818272,72.15,9.100000000000001,20.125,26.0,7.0,0.0,1.0,1.0,4.0,8.0,20.0,14.0,10.0,5.0,1.0,7,1,415.68261528100004,141.0,17.0,45.03877409100001,13.0,31.0,54.0,71.0,82.0,91.0,71.0,51.0,35.0,17.0,237.46100192800003,301.3781733850009,304.2228423159993,323.74413123999915,362.4327187469988,53.0,72.0,80.0,105.0,130.0,10.0,13.0,13.0,13.0,14.0,201.43691362599998,231.24448300299994,234.54827371099987,234.54827371100004,234.5482737109998,0.0,0.0,1.0,7.0,9.0,2.0,3.0,6.0,17.0,23.0,3.0,5.0,16.0,31.0,40.0,8.0,14.0,28.0,45.0,58.0,15.0,23.0,39.0,56.0,70.0,43.0,60.0,75.0,84.0,100.0,36.0,51.0,61.0,67.0,79.0,26.0,39.0,46.0,48.0,57.0,14.0,25.0,30.0,31.0,36.0,3.0,10.0,13.0,13.0,15.0,79.87499999999986,161.02777777777763,13.071286501774201,9.87481381909391,7.7564999999999955,7.781233333333333,summ,17.307692307692307,27.384615384615383,0.030627857142857144,7.73076923076923,22.692307692307693
