datetime,Air_Temperature_celsius,Precipitation_millimeterPerDay,Potential_Evapotranspiration_ERA5_millimeterPerDay,Potential_Evapotranspiration_HS_millimeterPerDay
1991-02-13 00:00:00,23.724,0.0038237,8.2872,6.6371
1991-02-14 00:00:00,16.32,0.0019573,5.384,3.9221
1991-02-15 00:00:00,14.275,0.014194,4.712,3.3581
1991-02-16 00:00:00,15.46,0,5.5061,3.3951
1991-02-17 00:00:00,22.917,0,7.3712,4.5678
1991-02-18 00:00:00,21.985,0.00060699,8.7103,6.4462
1991-02-19 00:00:00,15.652,0,5.5847,3.8156
1991-02-20 00:00:00,17.749,0,6.4805,4.5952
1991-02-21 00:00:00,22.227,0,7.5285,6.0706
1991-02-22 00:00:00,18.255,0,6.0039,4.4931
1991-02-23 00:00:00,19.75,0,6.5601,4.9657
1991-02-24 00:00:00,26.397,0,8.0674,5.7085
1991-02-25 00:00:00,25.752,0.00019227,9.3108,7.201
1991-02-26 00:00:00,18.837,0,5.9877,4.1306
1991-02-27 00:00:00,18.68,0,4.8304,3.9817
1991-02-28 00:00:00,18.112,0.010448,6.0713,4.6048
1991-03-01 00:00:00,14.042,0,4.1586,2.8292
1991-03-02 00:00:00,16.784,0,5.5376,3.9621
1991-03-03 00:00:00,21.565,0,6.3067,4.9854
1991-03-04 00:00:00,19.324,0,6.4834,4.8297
1991-03-05 00:00:00,19.165,0,5.5806,4.3103
1991-03-06 00:00:00,27.782,0,8.5598,5.1284
1991-03-07 00:00:00,21.583,0,6.6073,5.1437
1991-03-08 00:00:00,21.924,6.2366,5.9721,4.8621
1991-03-09 00:00:00,14.738,0.0041469,4.3366,3.237
1991-03-10 00:00:00,16.061,0.20687,4.5162,3.0668
1991-03-11 00:00:00,13.244,0.65438,2.9061,3.0664
1991-03-12 00:00:00,14.185,0,4.6424,3.251
1991-03-13 00:00:00,15.211,0,4.5968,3.6264
1991-03-14 00:00:00,16.537,0,4.8033,4.0807
1991-03-15 00:00:00,15.094,0,4.4415,3.8301
1991-03-16 00:00:00,18.213,0,5.0697,4.084
1991-03-17 00:00:00,25.776,0.20947,5.9755,4.4881
1991-03-18 00:00:00,19.15,1.375,2.54,3.4106
1991-03-19 00:00:00,15.453,0.64685,3.1798,2.7908
1991-03-20 00:00:00,14.014,0.60884,3.1481,2.7446
1991-03-21 00:00:00,12.829,0.63481,3.1221,2.4614
1991-03-22 00:00:00,12.765,0.006554,3.3788,2.8973
1991-03-23 00:00:00,14.788,0,4.0945,2.8913
1991-03-24 00:00:00,20.561,0,5.879,3.15
1991-03-25 00:00:00,20.534,2.9559,5.3912,3.7693
1991-03-26 00:00:00,15.572,0.063841,3.6331,1.9619
1991-03-27 00:00:00,15.14,0.13529,3.0968,2.8115
1991-03-28 00:00:00,20.478,0.03124,5.2485,3.2127
1991-03-29 00:00:00,18.526,2.1364,2.7382,2.6986
1991-03-30 00:00:00,16.548,2.2738,3.5068,2.0935
1991-03-31 00:00:00,15.334,6.7498,2.0337,2.2655
1991-04-01 00:00:00,12.6,0.90344,2.5529,2.0703
1991-04-02 00:00:00,12.602,0.0010533,3.0897,2.4593
1991-04-03 00:00:00,14.519,0.00045804,2.9255,2.5259
1991-04-04 00:00:00,15.179,0,3.3134,2.8633
1991-04-05 00:00:00,17.265,0,3.82,3.3755
1991-04-06 00:00:00,16.7,0.00021616,3.8294,3.1715
1991-04-07 00:00:00,17.107,0,3.5315,2.6234
1991-04-08 00:00:00,22.947,0,5.2331,3.2574
1991-04-09 00:00:00,24.065,0,6.4532,3.6314
1991-04-10 00:00:00,24.17,0,5.406,3.5418
1991-04-11 00:00:00,24.682,0.054017,5.8381,3.0413
1991-04-12 00:00:00,17.831,1.4142,3.0934,2.9647
1991-04-13 00:00:00,13.301,10.318,1.0269,1.9551
1991-04-14 00:00:00,13.667,0.14401,2.8948,2.0953
1991-04-15 00:00:00,14.185,0.67223,2.2063,2.0773
1991-04-16 00:00:00,14.272,0.054738,2.3528,1.9137
1991-04-17 00:00:00,14.673,0.13947,2.1497,1.7165
1991-04-18 00:00:00,14.531,0.77286,1.8929,2.1876
1991-04-19 00:00:00,15.918,0,3.0291,2.4897
1991-04-20 00:00:00,19.515,0.086502,4.198,2.4175
1991-04-21 00:00:00,11.957,0.053836,2.7117,2.1132
1991-04-22 00:00:00,13.146,0,3.5034,1.842
1991-04-23 00:00:00,18.002,2.7241,3.6485,2.2361
1991-04-24 00:00:00,11.98,9.6878,1.8382,1.2851
1991-04-25 00:00:00,12.773,0.78669,2.1642,1.269
1991-04-26 00:00:00,12.558,0.020905,2.3433,1.7606
1991-04-27 00:00:00,11.424,0.0012696,1.9085,1.7833
1991-04-28 00:00:00,12.817,0,2.3001,1.7163
1991-04-29 00:00:00,15.294,0.58167,2.553,1.8058
1991-04-30 00:00:00,15.386,3.0204,1.1857,1.4741
1991-05-01 00:00:00,14.739,1.3662,2.0167,1.613
1991-05-02 00:00:00,12.408,0.48002,1.8868,1.3844
1991-05-03 00:00:00,11.947,0.0032984,1.7143,1.6287
1991-05-04 00:00:00,13.136,0,2.7699,1.7728
1991-05-05 00:00:00,15.8,2.5268,3.2679,1.8745
1991-05-06 00:00:00,13.672,5.8265,0.6418,1.0547
1991-05-07 00:00:00,12.543,1.1268,1.3607,1.5171
1991-05-08 00:00:00,10.569,1.0456,1.3924,1.4456
1991-05-09 00:00:00,10.676,0.24007,1.8249,1.3119
1991-05-10 00:00:00,11.877,0.65049,1.658,1.128
1991-05-11 00:00:00,11.025,0.55789,1.1244,1.1356
1991-05-12 00:00:00,9.8585,0.36616,1.111,1.3588
1991-05-13 00:00:00,9.398,0,1.8279,1.3948
1991-05-14 00:00:00,10.26,0.0048993,1.7291,1.4989
1991-05-15 00:00:00,9.7291,0.018933,1.3836,1.447
1991-05-16 00:00:00,9.7881,0,1.6941,1.4769
1991-05-17 00:00:00,11.776,0,1.8386,1.5906
1991-05-18 00:00:00,13.402,0,1.9899,1.6358
1991-05-19 00:00:00,12.609,0,1.8583,1.6434
1991-05-20 00:00:00,13.972,0,1.8719,1.8458
1991-05-21 00:00:00,12.889,0.00012451,1.8807,1.9335
1991-05-22 00:00:00,11.532,0.0018262,1.666,1.5896
1991-05-23 00:00:00,9.9272,0.00034068,1.5933,1.5608
1991-05-24 00:00:00,14.603,0.36675,1.9703,1.5424
1991-05-25 00:00:00,13.777,1.8237,1.0339,1.1484
1991-05-26 00:00:00,12.23,1.1053,0.90663,1.2546
1991-05-27 00:00:00,10.942,0.39424,0.87541,1.3993
1991-05-28 00:00:00,11.387,0.00043233,1.6037,1.564
1991-05-29 00:00:00,13.035,0,1.7576,1.392
1991-05-30 00:00:00,15.404,0.10586,2.1946,1.2854
1991-05-31 00:00:00,17.255,3.3467,2.2085,1.1289
1991-06-01 00:00:00,14.801,11.788,0.88179,1.1998
1991-06-02 00:00:00,12.075,6.2272,0.13326,0.58497
1991-06-03 00:00:00,11.904,1.304,0.61663,1.0902
1991-06-04 00:00:00,12.607,0.0066075,1.3511,1.2022
1991-06-05 00:00:00,12.863,12.41,1.2892,0.80464
1991-06-06 00:00:00,11.388,0.91549,1.1346,1.159
1991-06-07 00:00:00,10.791,1.5122,1.4004,1.1161
1991-06-08 00:00:00,11.77,13.897,0.73459,0.73418
1991-06-09 00:00:00,9.7923,10.99,0.18035,0.66049
1991-06-10 00:00:00,9.9579,0.063799,0.89707,1.0585
1991-06-11 00:00:00,10.338,0.41315,0.71063,0.91682
1991-06-12 00:00:00,11.252,0.25503,0.96416,1.1913
1991-06-13 00:00:00,10.622,0.00026604,0.95177,1.1408
1991-06-14 00:00:00,12.607,4.8308,0.71268,0.80976
1991-06-15 00:00:00,13.85,1.3754,1.4789,1.1078
1991-06-16 00:00:00,12.739,2.1225,0.73145,0.97594
1991-06-17 00:00:00,12.04,0.75614,0.89641,1.1419
1991-06-18 00:00:00,12.249,0.020916,1.1052,1.1009
1991-06-19 00:00:00,12.639,0.32793,0.89139,1.1426
1991-06-20 00:00:00,13.229,4.1289,0.54365,0.67084
1991-06-21 00:00:00,12.188,0.48619,0.89448,1.1788
1991-06-22 00:00:00,14.754,4.5689e-05,1.6552,0.79427
1991-06-23 00:00:00,14.723,5.4241,1.385,0.59917
1991-06-24 00:00:00,15.135,0.9291,1.4151,0.80911
1991-06-25 00:00:00,15.19,3.0683,1.5422,1.4579
1991-06-26 00:00:00,11.446,0.10252,1.4324,0.97888
1991-06-27 00:00:00,16.292,3.6474,1.6545,1.1465
1991-06-28 00:00:00,11.202,10.568,1.3947,1.1793
1991-06-29 00:00:00,11.992,0.3766,1.4232,0.85777
1991-06-30 00:00:00,11.62,0.60595,0.87677,1.0062
1991-07-01 00:00:00,11.131,0.15007,0.90128,1.1364
1991-07-02 00:00:00,12.503,0,1.7796,1.1349
1991-07-03 00:00:00,13.09,2.6867,1.2858,0.76365
1991-07-04 00:00:00,10.556,13.179,0.60234,0.80978
1991-07-05 00:00:00,9.8933,0.53442,1.3518,1.0253
1991-07-06 00:00:00,9.8583,1.8431,1.7315,1.0236
1991-07-07 00:00:00,8.7276,4.6472,0.88574,0.6758
1991-07-08 00:00:00,7.9982,9.99,0.48245,0.63433
1991-07-09 00:00:00,8.4266,6.7348,0.26474,0.82566
1991-07-10 00:00:00,9.1355,1.6178,0.78088,0.99872
1991-07-11 00:00:00,10.476,1.5373,0.99183,0.99682
1991-07-12 00:00:00,9.9751,0.5311,1.045,1.0057
1991-07-13 00:00:00,9.9125,0.38659,1.0304,1.0915
1991-07-14 00:00:00,9.8903,0.3907,1.0253,1.2452
1991-07-15 00:00:00,8.7347,0.00017466,1.0603,1.1238
1991-07-16 00:00:00,9.6864,0.2897,1.318,1.0811
1991-07-17 00:00:00,11.751,0.29546,1.6038,1.0609
1991-07-18 00:00:00,12.069,0.33042,1.606,1.2975
1991-07-19 00:00:00,11.766,0.042429,1.5085,1.2015
1991-07-20 00:00:00,10.895,0,1.1606,1.2205
1991-07-21 00:00:00,10.497,8.1234,0.9888,1.0026
1991-07-22 00:00:00,7.6057,0.82233,0.53825,1.0345
1991-07-23 00:00:00,8.2184,0.086311,1.2596,1.1433
1991-07-24 00:00:00,7.6854,0.25003,1.3367,1.1588
1991-07-25 00:00:00,7.5231,0.37302,1.0158,1.2523
1991-07-26 00:00:00,12.182,2.6434,1.6792,1.2778
1991-07-27 00:00:00,10.958,4.8603,1.0019,1.1513
1991-07-28 00:00:00,11.092,1.2493,1.1751,1.0447
1991-07-29 00:00:00,9.8397,0.15461,1.2803,1.2332
1991-07-30 00:00:00,11.069,2.0238,1.2836,0.95368
1991-07-31 00:00:00,10.746,3.8472,1.0192,1.3292
1991-08-01 00:00:00,8.7984,0,1.4903,1.2988
1991-08-02 00:00:00,14.374,4.3726,2.1448,1.6218
1991-08-03 00:00:00,11.475,8.7193e-05,1.913,1.389
1991-08-04 00:00:00,13.58,0.11498,2.4431,1.2757
1991-08-05 00:00:00,10.567,14.991,1.0247,1.0712
1991-08-06 00:00:00,10.929,3.3056,1.6785,0.96148
1991-08-07 00:00:00,9.2464,10.959,0.89592,1.1638
1991-08-08 00:00:00,9.7699,0.88007,1.8736,1.0029
1991-08-09 00:00:00,10.338,1.0434,1.2185,1.2928
1991-08-10 00:00:00,9.3047,0.40109,1.1416,1.4387
1991-08-11 00:00:00,10.351,0,2.0092,1.6034
1991-08-12 00:00:00,12.128,1.4874,2.3347,1.5556
1991-08-13 00:00:00,11.11,1.5109,1.4665,1.1823
1991-08-14 00:00:00,11.026,2.7306,1.1414,1.1296
1991-08-15 00:00:00,10.073,1.8383,1.4226,1.3735
1991-08-16 00:00:00,8.3376,0.037767,1.3581,1.3484
1991-08-17 00:00:00,8.1249,0,1.8819,1.5308
1991-08-18 00:00:00,11.307,0,2.6095,1.5501
1991-08-19 00:00:00,13.388,9.4247,2.7554,1.5801
1991-08-20 00:00:00,9.2955,16.058,1.347,1.3485
1991-08-21 00:00:00,10.246,11.411,1.1065,1.1043
1991-08-22 00:00:00,11.28,21.62,1.1292,1.6236
1991-08-23 00:00:00,6.613,9.0103,1.4243,1.2196
1991-08-24 00:00:00,9.3429,0.46224,1.6598,1.0957
1991-08-25 00:00:00,9.3272,0.73587,1.4764,1.5352
1991-08-26 00:00:00,12.573,2.0338,3.1937,1.4545
1991-08-27 00:00:00,8.842,9.396,0.93106,1.4593
1991-08-28 00:00:00,10.686,3.1293,1.6755,1.2461
1991-08-29 00:00:00,8.2588,16.596,1.0197,1.2504
1991-08-30 00:00:00,10.121,1.5558,1.5999,1.3869
1991-08-31 00:00:00,8.5302,0.087242,1.774,1.7502
1991-09-01 00:00:00,11.288,0.096894,2.433,2.0323
1991-09-02 00:00:00,12.672,0.038069,2.616,2.4056
1991-09-03 00:00:00,10.313,0.00047802,2.1419,2.1023
1991-09-04 00:00:00,14.258,0.0023254,3.179,2.2154
1991-09-05 00:00:00,13.826,0,3.3373,2.6781
1991-09-06 00:00:00,18.906,0.58589,4.215,2.4167
1991-09-07 00:00:00,13.975,1.7849,3.1367,3.0921
1991-09-08 00:00:00,11.588,0,2.7782,2.1069
1991-09-09 00:00:00,15.279,6.8343,3.7513,2.7944
1991-09-10 00:00:00,10.292,4.7968,0.8873,1.2616
1991-09-11 00:00:00,9.8163,0.98484,2.1368,1.6861
1991-09-12 00:00:00,10.103,0,2.2473,1.9328
1991-09-13 00:00:00,11.702,0.00034586,2.7882,2.5877
1991-09-14 00:00:00,14.337,3.6305,3.0254,2.665
1991-09-15 00:00:00,11.731,6.7849,1.0939,1.8956
1991-09-16 00:00:00,9.8115,8.8145,1.6155,2.0768
1991-09-17 00:00:00,10.839,9.2435,1.573,1.5458
1991-09-18 00:00:00,9.394,3.6414,2.1705,2.1294
1991-09-19 00:00:00,9.5521,1.1267,2.6541,1.5787
1991-09-20 00:00:00,10.358,9.2426,1.2791,1.7209
1991-09-21 00:00:00,9.9389,0.45298,2.4804,2.0317
1991-09-22 00:00:00,10.781,0.030101,2.2261,2.2893
1991-09-23 00:00:00,13.361,0,3.4054,2.8288
1991-09-24 00:00:00,14.893,0.079377,1.8264,1.9037
1991-09-25 00:00:00,13.116,0.89863,2.9611,2.9004
1991-09-26 00:00:00,11.869,0.13248,2.8269,2.8039
1991-09-27 00:00:00,13.066,0.082947,3.2338,2.8435
1991-09-28 00:00:00,12.678,0.16346,2.4439,1.8051
1991-09-29 00:00:00,12.416,0.07645,2.044,2.1953
1991-09-30 00:00:00,18.793,0.00017439,4.756,3.1916
1991-10-01 00:00:00,14.787,1.4956,4.5675,3.7861
1991-10-02 00:00:00,11.103,8.0439,1.7558,2.0426
1991-10-03 00:00:00,12.882,0,3.4236,2.8574
1991-10-04 00:00:00,16.379,0,3.4608,3.5583
1991-10-05 00:00:00,20.433,0.0028211,5.5561,4.7983
1991-10-06 00:00:00,13.028,0.064063,3.3906,2.5056
1991-10-07 00:00:00,12.312,0.28713,2.5668,2.2764
1991-10-08 00:00:00,11.243,0.040607,2.7459,2.5629
1991-10-09 00:00:00,12.784,0.055495,2.9549,2.6073
1991-10-10 00:00:00,12.395,0.04325,2.7493,3.1785
1991-10-11 00:00:00,15.125,0,4.2741,3.8215
1991-10-12 00:00:00,16.016,0.0081775,4.8726,4.1533
1991-10-13 00:00:00,18.724,0.00055921,4.2796,4.1834
1991-10-14 00:00:00,24.67,0,8.384,4.241
1991-10-15 00:00:00,14.582,0.76176,5.7179,5.0552
1991-10-16 00:00:00,10.919,0.33345,3.5843,2.5585
1991-10-17 00:00:00,13.701,0,4.3236,3.631
1991-10-18 00:00:00,18.123,0,6.1387,3.9999
1991-10-19 00:00:00,20.608,0.057606,6.7557,5.2656
1991-10-20 00:00:00,17.305,0.0060158,4.7916,3.4784
1991-10-21 00:00:00,13.808,0.026574,3.6391,2.8834
1991-10-22 00:00:00,12.7,0,3.802,3.441
1991-10-23 00:00:00,13.087,0,4.3162,3.8697
1991-10-24 00:00:00,13.494,0.016657,4.4661,3.4348
1991-10-25 00:00:00,11.468,0.41383,3.5749,3.554
1991-10-26 00:00:00,10.642,0,4.3191,3.1346
1991-10-27 00:00:00,14.258,0,5.0414,3.5976
1991-10-28 00:00:00,20.141,0.7541,5.2541,3.8953
1991-10-29 00:00:00,20.243,1.7337,4.2259,4.3421
1991-10-30 00:00:00,13.402,0.0025818,4.9263,3.9225
1991-10-31 00:00:00,12.164,0,4.7242,3.5491
1991-11-01 00:00:00,20.75,0.011026,7.1272,4.0475
1991-11-02 00:00:00,19.944,2.5809,3.759,2.8367
1991-11-03 00:00:00,14.35,18.31,2.1807,3.8677
1991-11-04 00:00:00,13.775,0.97564,3.556,3.4485
1991-11-05 00:00:00,20.326,15.206,5.067,4.2664
1991-11-06 00:00:00,14.306,1.513,4.2091,3.2768
1991-11-07 00:00:00,11.671,0.82181,3.9428,2.9436
1991-11-08 00:00:00,12.051,0.60822,3.9165,3.0257
1991-11-09 00:00:00,12.215,0,4.2226,3.7141
1991-11-10 00:00:00,13.694,0.08628,4.5728,4.1077
1991-11-11 00:00:00,15.64,0.354,5.0384,3.8101
1991-11-12 00:00:00,15.871,0.34213,5.1055,4.3828
1991-11-13 00:00:00,17.858,0.013632,6.5128,4.288
1991-11-14 00:00:00,18.318,0.69479,6.5073,5.9616
1991-11-15 00:00:00,15.325,0.47146,5.193,3.8949
1991-11-16 00:00:00,14.544,0.00042224,5.1875,4.1434
1991-11-17 00:00:00,22.147,0,7.4739,4.4372
1991-11-18 00:00:00,25.472,0.82672,8.8604,6.0657
1991-11-19 00:00:00,14.757,0.18791,5.6073,4.1708
1991-11-20 00:00:00,12.214,0,5.5362,3.7615
1991-11-21 00:00:00,13.321,0,5.7508,4.4912
1991-11-22 00:00:00,18.163,0.0037692,6.5105,5.0533
1991-11-23 00:00:00,24.278,0.00019227,7.6266,5.1486
1991-11-24 00:00:00,28.819,0.00040844,8.873,4.9471
1991-11-25 00:00:00,20.662,1.3318,8.4486,6.8506
1991-11-26 00:00:00,14.669,0.026656,5.1649,3.78
1991-11-27 00:00:00,13.043,0.0013565,5.0935,4.0545
1991-11-28 00:00:00,15.029,0.15301,5.9562,4.6568
1991-11-29 00:00:00,12.657,0.43552,3.3552,3.5279
1991-11-30 00:00:00,12.939,0,5.0249,3.809
1991-12-01 00:00:00,17.665,0,6.4306,4.5681
1991-12-02 00:00:00,19.913,0.36287,7.6026,6.336
1991-12-03 00:00:00,15.112,0.31934,4.1189,3.1498
1991-12-04 00:00:00,13.192,0.33781,4.7146,4.3504
1991-12-05 00:00:00,15.905,0,6.226,4.803
1991-12-06 00:00:00,16.222,0,6.3424,5.1604
1991-12-07 00:00:00,19.025,0,6.9062,5.8986
1991-12-08 00:00:00,23.976,0,8.0096,6.1299
1991-12-09 00:00:00,20.673,0.25217,8.3504,7.1931
1991-12-10 00:00:00,13.462,0.00087331,5.2148,3.5568
1991-12-11 00:00:00,14.312,0,5.7473,3.9008
1991-12-12 00:00:00,17.47,0,6.604,5.0605
1991-12-13 00:00:00,20.337,0,5.593,4.9835
1991-12-14 00:00:00,17.078,0.41873,5.9837,4.5113
1991-12-15 00:00:00,14.822,1.4707,4.0158,3.2402
1991-12-16 00:00:00,14.327,0.42305,4.4367,2.8552
1991-12-17 00:00:00,12.651,1.7886,3.3186,3.511
1991-12-18 00:00:00,14.538,1.1076,3.9907,3.2786
1991-12-19 00:00:00,15.01,0.84887,2.556,3.3361
1991-12-20 00:00:00,15.146,10.743,3.7915,3.5651
1991-12-21 00:00:00,15.006,0.41806,4.048,3.5762
1991-12-22 00:00:00,15.096,0.00021616,5.1919,4.6711
1991-12-23 00:00:00,16.589,0,6.2033,4.8772
1991-12-24 00:00:00,21.828,0,8.2004,6.0093
1991-12-25 00:00:00,25.805,0,7.9684,5.9553
1991-12-26 00:00:00,21.914,0.0027428,5.3941,5.7214
1991-12-27 00:00:00,18.452,0.00016601,6.2519,4.9471
1991-12-28 00:00:00,19.459,0,6.2055,5.409
1991-12-29 00:00:00,21.287,0.54687,6.387,5.3603
1991-12-30 00:00:00,19.086,0.38169,5.6652,5.3016
1991-12-31 00:00:00,16.922,0.069608,5.5089,3.9245
1992-01-01 00:00:00,15.57,0.00024963,5.4438,4.5215
1992-01-02 00:00:00,17.537,0.10646,6.0411,5.3642
1992-01-03 00:00:00,17.387,0.66176,5.8251,4.6969
1992-01-04 00:00:00,14.805,0.45661,4.7304,3.4172
1992-01-05 00:00:00,14.58,0.0018523,5.0996,3.9758
1992-01-06 00:00:00,14.516,0.0017664,4.6558,3.7236
1992-01-07 00:00:00,14.693,1.741,4.6269,4.1077
1992-01-08 00:00:00,13.41,1.1668,3.7923,2.6778
1992-01-09 00:00:00,14.364,1.0156,3.577,2.4812
1992-01-10 00:00:00,16.287,0.020985,5.2116,4.3918
1992-01-11 00:00:00,15.216,0.00084425,4.6962,4.1345
1992-01-12 00:00:00,16.664,0.033486,4.5995,4.1682
1992-01-13 00:00:00,17.03,0.63655,4.8287,4.023
1992-01-14 00:00:00,15.843,0.00029416,5.1586,4.5716
1992-01-15 00:00:00,17.586,0.077287,5.9566,4.3888
1992-01-16 00:00:00,13.962,0.00073958,5.0877,4.1582
1992-01-17 00:00:00,14.708,0,5.7691,4.6589
1992-01-18 00:00:00,22.126,0,8.1719,5.5286
1992-01-19 00:00:00,28.999,0,11.199,6.6323
1992-01-20 00:00:00,20.424,0.2143,5.6276,4.9771
1992-01-21 00:00:00,22.475,0.71452,4.6251,4.283
1992-01-22 00:00:00,22.362,0.22046,6.3056,6.7714
1992-01-23 00:00:00,15.602,0.0002017,5.4768,3.9974
1992-01-24 00:00:00,14.351,0,5.3553,4.1591
1992-01-25 00:00:00,16.363,0.12216,5.8349,4.2429
1992-01-26 00:00:00,16.341,0.39308,4.7131,4.6384
1992-01-27 00:00:00,17.773,0.022385,5.9829,4.3498
1992-01-28 00:00:00,15.371,0,5.7778,4.116
1992-01-29 00:00:00,17.476,0,6.1653,4.8909
1992-01-30 00:00:00,19.122,0,6.3967,5.5709
1992-01-31 00:00:00,19.602,0,6.585,5.475
1992-02-01 00:00:00,23.429,0,7.2455,5.6441
1992-02-02 00:00:00,24.849,0.25333,5.7086,5.73
1992-02-03 00:00:00,21.642,11.216,4.2302,5.1572
1992-02-04 00:00:00,25.699,0.19575,6.644,5.0858
1992-02-05 00:00:00,19.286,0.52381,4.5394,4.9691
1992-02-06 00:00:00,15.93,0.003106,4.5858,3.5225
1992-02-07 00:00:00,17.355,0,4.9601,4.34
1992-02-08 00:00:00,18.054,0.050535,5.5504,4.0551
1992-02-09 00:00:00,21.393,0.30172,5.8537,5.0114
1992-02-10 00:00:00,24.254,1.6346,6.3453,5.2746
1992-02-11 00:00:00,20.667,7.4444,5.4342,5.174
1992-02-12 00:00:00,17.512,0.0003841,5.5145,4.572
1992-02-13 00:00:00,16.21,0,4.9688,3.994
1992-02-14 00:00:00,18.389,0,5.5325,4.737
1992-02-15 00:00:00,24.908,0,6.0394,4.4343
1992-02-16 00:00:00,28.638,0,8.9561,6.1845
1992-02-17 00:00:00,25.287,0.38238,8.2607,6.7791
1992-02-18 00:00:00,18.129,0.051567,5.6618,4.4682
1992-02-19 00:00:00,16.942,0,5.9951,4.382
1992-02-20 00:00:00,17.331,0,5.1062,4.186
1992-02-21 00:00:00,21.514,0.023018,6.9189,5.2098
1992-02-22 00:00:00,17.611,0.016492,4.9358,3.5247
1992-02-23 00:00:00,15.371,0.037772,4.2048,3.4324
1992-02-24 00:00:00,14.138,0.0079881,5.0709,3.4408
1992-02-25 00:00:00,14.786,0,5.4567,3.5113
1992-02-26 00:00:00,16.366,0,5.4639,3.7876
1992-02-27 00:00:00,20.379,0,6.5337,4.616
1992-02-28 00:00:00,24.191,0.45314,6.6151,4.0807
1992-02-29 00:00:00,19.299,21.561,1.1982,2.5835
1992-03-01 00:00:00,19.522,2.2256,2.1613,2.9564
1992-03-02 00:00:00,17.176,3.6913,1.7163,2.1731
1992-03-03 00:00:00,16.933,1.5637,1.6673,1.8135
1992-03-04 00:00:00,17.804,0.027496,2.7545,3.032
1992-03-05 00:00:00,20.701,0.61411,4.4487,4.5619
1992-03-06 00:00:00,17.512,0.00022204,4.6289,4.141
1992-03-07 00:00:00,16.896,0,4.3786,3.8551
1992-03-08 00:00:00,17.369,0,4.5122,3.7494
1992-03-09 00:00:00,22.575,0,5.4467,4.481
1992-03-10 00:00:00,27.125,0.025972,7.3463,4.8173
1992-03-11 00:00:00,25.818,0.0785,6.776,4.8647
1992-03-12 00:00:00,23.493,0,6.9263,5.3099
1992-03-13 00:00:00,19.91,0,5.2923,4.0785
1992-03-14 00:00:00,19.039,2.9537,2.7185,3.1337
1992-03-15 00:00:00,13.648,3.858,1.8984,2.3832
1992-03-16 00:00:00,14.065,0,4.137,2.5492
1992-03-17 00:00:00,14.257,0.0031141,3.5516,2.3632
1992-03-18 00:00:00,13.447,0,3.4813,3.1089
1992-03-19 00:00:00,17.015,0,4.2716,3.6755
1992-03-20 00:00:00,18.991,1.0794,2.5225,3.0777
1992-03-21 00:00:00,20.198,0.0011503,4.6291,3.9093
1992-03-22 00:00:00,19.208,0.0054547,4.3149,3.6779
1992-03-23 00:00:00,16.519,0.0026981,3.2405,2.9477
1992-03-24 00:00:00,16.505,0,3.7154,3.3209
1992-03-25 00:00:00,22.617,0,4.6176,3.774
1992-03-26 00:00:00,21.219,3.9842,5.8631,4.8502
1992-03-27 00:00:00,13.04,0.046538,2.4727,2.2939
1992-03-28 00:00:00,15.27,0.018189,2.7667,2.1101
1992-03-29 00:00:00,14.367,0.00027481,2.6958,2.747
1992-03-30 00:00:00,17.607,0,3.1873,3.046
1992-03-31 00:00:00,18.692,0,4.3104,3.2951
1992-04-01 00:00:00,17.802,0.00033617,3.5306,2.8325
1992-04-02 00:00:00,23.65,0,5.0177,3.4068
1992-04-03 00:00:00,27.153,0,6.4107,3.5806
1992-04-04 00:00:00,23.301,2.4988,5.5852,4.0652
1992-04-05 00:00:00,17.063,31.374,0.59048,1.3609
1992-04-06 00:00:00,15.919,0.36244,3.0694,2.2962
1992-04-07 00:00:00,12.036,0.061136,2.9203,2.0173
1992-04-08 00:00:00,11.575,0,3.0984,2.0833
1992-04-09 00:00:00,13.749,0,3.1339,2.3386
1992-04-10 00:00:00,19.381,0,3.7425,2.3554
1992-04-11 00:00:00,20.458,0.95758,4.0319,2.9865
1992-04-12 00:00:00,18.675,3.6278,1.6229,2.2042
1992-04-13 00:00:00,18.29,3.764,2.565,1.9644
1992-04-14 00:00:00,18.864,6.1679,2.5502,2.4208
1992-04-15 00:00:00,14.883,1.1583,2.3562,2.2458
1992-04-16 00:00:00,12.824,0.0030226,1.966,2.0436
1992-04-17 00:00:00,16.346,0,3.4213,2.1544
1992-04-18 00:00:00,18.927,0.93437,2.7155,1.6821
1992-04-19 00:00:00,18.09,10.512,3.0917,2.6769
1992-04-20 00:00:00,12.568,0.21246,2.7541,1.6699
1992-04-21 00:00:00,10.328,0.38981,2.2155,1.8452
1992-04-22 00:00:00,10.565,0.40821,1.665,1.8147
1992-04-23 00:00:00,11.345,0,2.3374,2.007
1992-04-24 00:00:00,11.951,0,2.5341,2.0829
1992-04-25 00:00:00,12.186,0.82507,1.8787,1.8832
1992-04-26 00:00:00,11.61,14.407,1.3803,1.5773
1992-04-27 00:00:00,10.395,4.6722,1.5926,1.6479
1992-04-28 00:00:00,10.895,0.17593,1.9651,1.8269
1992-04-29 00:00:00,12.067,0,1.9792,1.9644
1992-04-30 00:00:00,14.683,0.36264,2.4862,1.7048
1992-05-01 00:00:00,14.109,1.0506,1.1855,1.4597
1992-05-02 00:00:00,14.495,3.1614,1.0267,1.2716
1992-05-03 00:00:00,15.149,0.55817,1.5994,1.679
