,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
1984-05-08,0.3401816743629797,-4.199959403358038,1009.2397993761113,6.088504619565272,0.0,276.2527021740949,252.00053571097118,41.46507318688426,0.7222912134566245
1984-05-09,-0.3179372701868396,-1.9792120074705726,1009.7177201195076,5.745537906419013,0.1509731332165044,247.93195793436442,269.3829721762003,46.44388735923664,0.7380225930190765
1984-05-10,-0.6878235448873454,-1.6831799746260994,1014.5663119379225,6.038713640972935,0.0,272.5633037888676,259.39903650623194,45.66818518942445,0.7234692805514356
1984-05-11,-0.032513179505670564,0.637405203621328,1020.8197946849061,8.068752217870877,0.0,286.7366993065686,262.17846681509036,42.99475359875453,0.7053181847782417
1984-05-12,0.7498468086548802,1.6804954538476995,1022.8558571228117,9.305953540615134,0.0,296.53578032875714,264.39288385906536,45.93381447314644,0.6926749258329685
1984-05-13,1.7352364210217126,1.7793966967581505,1017.6911601737031,10.804175092308235,0.0,302.14781300193187,269.06568862231626,48.28259145341531,0.681856779631466
1984-05-14,0.08354622068246235,0.8441086543968339,1009.6693922753464,11.974111370487883,0.0,303.5878832435101,273.9482904126204,46.8416356602518,0.676185395884149
1984-05-15,-3.2375055056626625,-1.7002406835582609,1002.3283330969568,11.998913182485047,7.145798590181798,220.04555448450432,319.2616035151506,61.69010933967229,0.7273952949414654
1984-05-16,-1.7753088659265814,1.4407840929851652,994.2972233483202,10.957249441953103,6.977428884975883,30.303215155037066,347.35027045973925,95.79039634626963,0.8767722770166595
1984-05-17,-3.2652665555236435,-1.5655637518950016,995.6234715069799,14.140317334684692,6.506381902362125,88.44736887145916,351.4673488004321,82.9553301257902,0.828698044260558
1984-05-18,-0.8594560930487001,2.8535558767657823,997.2186227305909,12.167417138554898,4.312029142804954,58.061899948222326,353.93117717983046,94.06923222849511,0.8526378978350819
1984-05-19,-0.090240255233696,3.090816943723753,997.3557708933942,10.292868607375723,0.8300203637383791,162.58820175599624,321.2563969777145,82.80260101192496,0.7924086418506082
1984-05-20,-1.4197665255327614,0.5476304262386607,998.0107477510124,13.481552297786195,0.49789603257798026,241.29651172592745,325.3545188371058,72.22325530426659,0.7058907454991276
1984-05-21,-3.857721505293131,-0.439733117887358,1000.3562037933598,16.329598012716456,0.6850319578427568,212.2299385026236,329.7416615632019,60.93745429335585,0.7366380228748408
