dates;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
29-Apr-2003 12:00:00;NaN;5.334068;8.424936;6.931985;7.073233;7.324172;5.23566;9.422436;5.541426;8.512513;5.909679;5.306602;9.545651;5.273822;11.03439;7.092445;8.526721;7.677948;7.092445;6.811197;7.489425;4.929518;8.424196;8.317029;5.389393;7.910792;5.365551
30-Apr-2003 12:00:00;NaN;5.35862;8.453042;7.107628;7.098998;7.45519;5.25635;9.618458;5.558059;8.748758;5.92948;5.358754;9.31758;5.333552;11.18943;7.122068;8.556115;7.717506;7.122068;6.775104;7.498984;4.966578;8.81097;8.369835;5.414607;7.947977;5.388311
01-May-2003 12:00:00;NaN;5.388319;8.535163;7.222808;7.136892;7.49907;5.287941;9.665719;5.578809;8.974268;5.955299;5.414175;9.44451;5.404239;11.44936;7.145607;8.585993;7.7636;7.145607;6.825847;7.516109;5.008708;9.488865;8.429224;5.451824;7.990242;5.403493
02-May-2003 12:00:00;NaN;5.427099;8.577117;7.209169;7.199599;8.090567;5.333017;9.712211;5.616969;9.023007;6.775505;5.470257;9.494431;5.485569;11.67879;7.178492;8.617965;7.806837;7.178492;6.849155;7.541018;5.056749;9.234859;8.482031;5.496973;8.026045;5.434673
03-May-2003 12:00:00;NaN;5.458019;9.034342;7.096489;7.293749;8.806644;5.382256;10.19634;5.655345;9.440415;7.238598;5.530708;9.543132;5.575753;11.8032;7.22049;8.649794;7.847866;7.22049;6.887878;7.572481;5.10664;8.704532;8.529598;5.533465;8.957752;5.48275
04-May-2003 12:00:00;NaN;5.487576;9.273089;7.132167;7.399022;9.263463;5.433581;10.25496;5.678857;9.384682;7.431425;5.593774;9.59447;5.670691;11.85239;7.267441;8.682982;7.892154;7.267441;6.929697;7.782736;5.156754;8.508507;8.576392;5.578795;8.994803;5.528229
05-May-2003 12:00:00;NaN;5.523869;9.313967;7.160462;7.499882;9.691592;5.473873;10.29534;5.698849;9.43173;7.554565;5.652101;9.647555;5.768778;11.90181;7.313313;8.748335;7.940545;7.313313;6.966074;8.054004;5.210844;8.612117;8.616451;5.640601;9.022296;5.555183
06-May-2003 12:00:00;NaN;5.5687;9.315215;7.193281;7.593864;9.833152;5.502618;10.34717;5.721241;9.458829;7.654143;5.710411;9.701654;5.86834;11.95213;7.356145;9.682291;7.992662;7.356145;7.002936;8.19612;5.263148;8.660875;8.65792;5.694568;9.046006;5.590506
07-May-2003 12:00:00;NaN;9.162285;9.396576;7.226289;7.680434;9.874503;5.541208;10.40015;5.741417;9.469961;7.74462;5.773102;9.756797;5.966291;13.19309;7.405121;9.770107;8.047643;7.405121;7.040095;8.299086;5.315396;8.712014;8.706391;5.861569;9.080571;5.643508
08-May-2003 12:00:00;NaN;9.349133;9.739027;7.256166;7.760808;9.924433;5.596491;10.45588;5.770324;9.503687;7.806306;5.842379;9.804939;6.054996;13.75206;7.457036;9.80938;8.101993;7.457036;7.081454;8.396592;5.370521;8.765015;8.748878;6.248142;9.123723;5.691406
09-May-2003 12:00:00;NaN;9.518831;10.16655;7.299572;7.840696;9.973981;5.659034;10.49286;5.807611;9.5546;7.86232;5.906913;9.841379;6.139991;13.96124;7.493874;9.852281;8.156909;7.493874;7.125742;8.481377;5.426586;8.81629;8.784402;6.56187;9.167178;5.727547
10-May-2003 12:00:00;NaN;9.938027;10.5984;7.354705;7.920924;10.02388;5.722911;10.5301;5.844605;10.36166;7.926611;5.953805;9.872689;6.236194;14.01737;7.527034;9.886003;8.212182;7.527034;7.167572;8.558166;5.478821;8.866567;11.06499;6.804179;9.21196;5.74927
11-May-2003 12:00:00;NaN;10.20561;10.65857;7.408255;7.999462;10.07606;5.781788;10.58337;5.88028;10.45182;11.27996;5.994607;9.9089;6.331217;14.07402;7.576868;9.923274;8.266644;7.576868;7.197564;8.618986;5.52915;8.918919;11.15102;6.993304;9.261325;5.774865
12-May-2003 12:00:00;NaN;10.3472;10.71515;7.445302;8.058917;10.12865;5.831059;10.63751;5.920681;10.49897;11.58811;6.03691;9.94819;6.413878;14.13092;7.624843;9.955803;8.316696;7.624843;7.222075;8.668077;5.580924;8.97298;11.08826;7.153695;9.314097;5.802823
13-May-2003 12:00:00;NaN;10.3716;10.77227;7.461547;8.116064;10.17992;5.874109;10.69239;5.971298;10.54513;11.75823;6.077691;9.992699;6.486425;14.18841;7.665355;9.9788;8.364064;7.665355;7.258486;8.723459;5.631062;9.028169;11.12178;7.303957;9.365859;5.820742
14-May-2003 12:00:00;NaN;10.46876;10.83011;7.474473;8.185011;10.23262;5.921274;10.74612;6.020328;10.5916;12.06186;6.118218;10.04531;6.555723;14.24646;7.709569;10.68187;8.415503;7.709569;7.30269;8.775364;5.675503;9.081626;11.1605;7.444564;9.417813;5.833939
15-May-2003 12:00:00;NaN;10.52908;10.88753;8.859391;8.256654;10.27608;5.973692;10.79952;6.066226;10.62047;12.22913;6.162293;10.09524;6.672366;14.3034;7.753549;10.71871;8.469878;7.753549;7.340113;8.812032;5.718538;9.133159;11.20174;7.567272;9.468599;5.84752
16-May-2003 12:00:00;NaN;10.56624;10.94446;8.786366;8.329076;10.31196;6.03498;10.85855;6.117518;10.63372;12.29723;6.205281;10.14065;12.09036;14.36113;7.78343;10.75939;8.522842;7.78343;7.371397;8.852088;5.768569;9.188537;11.23649;7.66772;9.517099;5.879377
17-May-2003 12:00:00;NaN;10.61266;10.997;9.017291;8.400583;10.35399;6.102154;10.91703;6.173743;10.64582;12.32565;6.254645;10.18241;12.78001;14.4204;7.815521;10.78402;8.572856;7.815521;7.392745;8.904145;5.823668;9.247751;11.26278;7.770063;9.571528;5.916749
18-May-2003 12:00:00;NaN;10.64996;11.04667;9.464514;8.469838;10.39249;6.148903;10.97057;6.224341;10.6709;12.34215;6.30788;10.21273;12.77523;14.47963;7.859515;11.12415;8.621728;7.859515;7.408784;8.962274;5.876832;9.307473;11.28439;7.882014;9.624704;5.94711
19-May-2003 12:00:00;NaN;10.67548;11.09801;10.0933;8.525355;10.42386;6.197958;11.0171;6.270784;10.70948;12.37486;6.351139;10.25123;12.65314;14.53661;7.906194;11.29081;8.6628;7.906194;7.432921;9.021771;5.923171;9.357707;11.31416;7.991594;9.676706;5.968473
20-May-2003 12:00:00;NaN;10.69984;11.14738;10.20974;8.571978;10.46153;6.246585;11.07101;6.315129;12.30406;12.42112;6.397313;10.3056;12.53098;14.5927;7.955672;11.3441;8.706031;7.955672;7.463048;9.079624;5.973999;9.403272;11.34298;8.095044;9.728716;6.008
21-May-2003 12:00:00;NaN;10.72948;11.19222;10.26468;8.627908;10.51238;6.28488;11.13587;6.356446;12.26739;12.47133;6.457388;10.36404;12.43163;14.64953;8.01233;11.39831;8.75423;8.01233;7.505482;9.122366;6.022153;9.448447;11.36405;8.174289;9.781061;6.069156
22-May-2003 12:00:00;NaN;10.77682;11.22885;10.30478;8.689801;10.56171;6.326254;11.20244;6.387733;12.32129;12.50862;6.522447;10.42498;12.34936;14.70839;8.056553;11.4491;8.796024;8.056553;7.563381;9.156412;6.063966;9.494782;11.38837;8.251822;9.838766;6.114071
23-May-2003 12:00:00;NaN;10.81111;11.25881;10.35111;8.747079;10.5954;6.373313;11.2476;6.415097;12.36833;12.52567;6.579981;10.48713;12.28588;14.7614;8.09456;11.49438;8.827785;8.09456;7.622372;9.20862;6.121504;9.548119;11.40527;8.338438;9.899441;6.153891
24-May-2003 12:00:00;NaN;10.83994;11.30057;10.41109;8.80196;10.63603;6.425411;11.27595;6.446177;12.41961;12.54825;6.636488;10.54959;12.24754;14.81324;8.139731;11.54368;8.859976;8.139731;7.660954;9.278296;6.828756;9.58851;11.4225;8.422636;9.961015;6.197817
25-May-2003 12:00:00;NaN;10.86934;11.35505;10.47364;8.862019;10.68705;6.480967;11.31706;6.476613;12.45796;12.57138;6.704238;10.61208;12.22895;14.87025;8.193655;11.59541;8.901422;8.193655;7.69814;9.350874;12.17736;9.614797;11.45818;8.508158;10.01379;6.24068
26-May-2003 12:00:00;NaN;10.90342;11.4088;10.52848;8.918922;10.7423;6.545533;11.37499;6.517058;12.49685;12.63476;6.774156;10.67594;12.22232;14.92844;8.239323;11.6498;8.946141;8.239323;7.749053;9.421935;11.57804;9.652269;11.49623;8.587397;10.06651;6.289994
27-May-2003 12:00:00;NaN;10.95392;11.46395;10.56862;8.977929;10.80501;6.620407;11.43859;6.567588;14.4205;14.12738;6.834243;10.7204;12.22457;14.98899;8.293978;11.70504;9.00544;8.293978;7.799864;9.489038;11.26445;9.702207;11.53282;8.646094;10.12714;6.347583
28-May-2003 12:00:00;NaN;11.01087;11.52493;10.60231;9.036687;10.86491;6.690655;11.50059;6.622769;14.08321;14.35069;6.895051;10.74762;12.23278;15.05237;8.354917;11.76099;9.069227;8.354917;7.856757;9.554376;11.0923;9.759211;11.55848;8.693202;10.18727;6.401495
29-May-2003 12:00:00;NaN;11.05614;11.58835;10.63986;9.097506;10.90191;6.743278;11.55358;6.664443;13.91106;14.45679;6.956893;10.784;12.25165;15.11661;8.408999;11.81535;9.110916;8.408999;7.918815;9.612287;11.01128;9.816342;11.57948;8.751813;10.24318;6.440216
30-May-2003 12:00:00;NaN;11.10126;11.65017;10.68294;9.170124;10.92851;6.787119;11.6042;6.6905;13.96748;14.49798;7.017399;10.82725;12.28164;15.18176;13.75339;11.86395;9.157562;13.75339;7.979178;9.667081;10.97665;9.868098;11.60775;8.829049;10.29826;6.490905
31-May-2003 12:00:00;NaN;11.16146;11.71716;10.72702;9.245594;10.96823;6.841362;11.65183;6.724151;14.02514;14.53612;7.077595;10.87129;12.31621;15.24842;13.85939;11.903;9.211633;13.85939;8.041099;9.728386;10.97141;9.914202;14.5664;8.913318;10.3455;6.551158
01-Jun-2003 12:00:00;NaN;11.22498;11.38052;7.296699;10.59948;10.87425;8.50356;11.3874;10.36748;11.68662;11.17076;11.70317;10.26325;7.307869;11.05114;10.93693;14.39612;10.6954;10.93693;11.93755;12.81306;10.59611;7.377299;11.95971;8.790649;10.91794;8.100688
02-Jun-2003 12:00:00;NaN;11.28846;11.41239;7.338091;10.64993;10.88309;8.54173;11.43701;10.45048;11.73123;11.18008;11.62433;10.31371;7.369307;11.15823;10.97904;14.45266;10.75116;10.97904;11.98287;12.85344;10.63708;7.435528;13.33461;8.824895;10.96807;8.200907
03-Jun-2003 12:00:00;NaN;11.34753;11.44876;7.40439;10.69913;10.90568;8.599149;11.50205;10.53441;11.78106;11.19038;11.58434;10.36328;7.430484;11.28436;11.00882;14.50301;10.81204;11.00882;12.02708;12.89437;10.6736;7.473271;13.25691;8.896918;11.01933;8.285064
04-Jun-2003 12:00:00;NaN;11.39476;11.49361;7.49619;10.74898;10.93578;8.672239;11.57471;10.61561;11.81402;11.20966;11.57254;10.41005;7.492192;11.42062;11.04534;14.55097;10.87845;11.04534;12.06375;12.94821;10.72637;7.517884;13.30758;9.07512;11.05718;8.357693
05-Jun-2003 12:00:00;NaN;11.43153;11.54647;7.591632;10.80756;10.97391;8.74447;11.64951;10.69412;11.84707;11.25734;11.58164;10.43965;7.563998;11.55168;11.0805;14.60492;10.92857;11.0805;12.10292;13.00194;10.79268;7.581283;13.35115;9.294235;11.08483;8.441046
06-Jun-2003 12:00:00;NaN;11.47863;11.5922;7.687387;10.86662;11.01757;8.795956;11.71489;10.76943;11.89801;11.32084;11.60454;10.45916;7.641249;11.6758;11.12085;14.64183;10.96578;11.12085;12.14701;13.04366;10.84926;7.632732;13.38463;9.506604;11.10533;8.542387
07-Jun-2003 12:00:00;NaN;11.53578;11.62257;7.781705;10.92447;11.06007;8.841068;11.76104;10.83831;11.93601;11.37955;11.63659;10.50451;7.722041;11.80325;11.29407;14.66943;11.00663;11.29407;12.18656;13.09211;10.89456;7.674171;13.40638;9.704973;11.12608;8.64268
08-Jun-2003 12:00:00;NaN;11.59118;11.65224;7.873485;10.98658;11.1051;8.906884;11.81692;10.91072;11.97168;11.44182;11.67553;10.55125;7.804924;11.92248;11.64336;14.71091;11.0528;11.64336;12.22775;13.15034;10.92224;7.718728;13.42026;9.894795;11.1487;8.735199
09-Jun-2003 12:00:00;NaN;11.63172;11.6783;7.965645;11.05279;11.1491;8.976539;11.88307;10.99454;12.01902;11.50684;11.71572;10.5778;7.891564;12.03808;11.96412;14.76441;11.10164;11.96412;12.27906;13.21065;10.94129;7.759526;13.43397;10.06597;11.17617;8.828934
10-Jun-2003 12:00:00;NaN;11.66616;11.70887;8.052925;11.09886;11.19188;9.049655;11.94355;11.08222;12.0765;11.57298;11.75998;10.59762;7.983082;12.16041;12.22839;14.82277;11.13042;12.22839;12.32968;13.27442;10.97711;7.808036;13.81645;10.20647;11.20583;8.934967
11-Jun-2003 12:00:00;NaN;11.70366;11.75776;8.139374;11.14343;11.24322;9.132315;12.00129;11.17088;12.11069;11.63549;11.79775;10.62614;8.061826;12.28601;12.44241;14.88266;11.15879;12.44241;12.36426;13.33751;11.03266;7.872051;13.52113;10.34315;11.23097;9.056715
12-Jun-2003 12:00:00;NaN;11.75072;11.79618;8.228896;11.20024;11.29539;9.215161;12.07149;11.25519;12.14438;11.68991;11.83739;10.65372;8.131526;12.40902;12.61487;14.94383;11.19662;12.61487;12.39523;13.39873;11.09583;7.950292;13.63793;13.75349;11.26267;9.190432
13-Jun-2003 12:00:00;NaN;11.80966;11.83335;8.320537;11.26135;11.3466;9.297538;12.1537;11.33203;12.19955;11.75216;11.88857;10.6974;8.200505;12.53385;12.7591;15.0057;11.24523;12.7591;12.4398;13.45962;11.16;8.03082;13.68254;13.05371;11.30428;9.325391
14-Jun-2003 12:00:00;NaN;11.86949;11.89035;8.410373;11.33031;11.40326;9.380803;12.2388;11.40702;12.25592;11.81609;11.9159;10.76752;8.27347;12.65651;12.88383;15.06745;11.30078;12.88383;12.49277;13.51975;11.22385;8.108339;13.70582;12.83405;11.35186;9.451599
15-Jun-2003 12:00:00;NaN;11.91978;11.95153;8.497288;11.40224;11.45618;9.460262;12.31922;11.47544;12.30861;11.8722;11.93264;10.84066;8.35218;12.77213;12.99936;15.12468;11.33103;12.99936;12.54538;13.57272;11.28439;8.192932;13.72779;12.74437;11.38505;9.582511
16-Jun-2003 12:00:00;NaN;11.96942;12.01247;8.581561;11.45682;11.50612;9.538712;12.39137;11.53049;12.35885;11.92089;11.97572;10.91243;8.436108;12.87949;13.10639;15.17468;11.35442;13.10639;12.60175;13.62861;11.34467;8.280484;13.77265;12.72048;11.42389;9.701038
17-Jun-2003 12:00:00;NaN;12.0268;12.05853;8.670098;11.51288;11.56056;9.610399;12.45417;11.59156;12.41669;11.967;12.03083;10.98259;8.521946;12.96672;13.2112;15.22366;11.39926;13.2112;12.65415;13.6923;11.40691;8.367453;13.83178;12.7533;11.4765;9.803551
18-Jun-2003 12:00:00;NaN;12.08017;12.10818;8.759132;11.56827;11.59668;9.674171;12.51449;11.66897;12.477;12.02288;12.06877;11.05158;8.596424;13.03951;13.30678;15.27486;11.44216;13.30678;12.70731;13.75058;11.47093;8.454083;13.88456;12.7786;11.52469;9.912626
19-Jun-2003 12:00:00;NaN;12.12909;12.17115;8.836118;11.61012;11.6207;9.746193;12.58095;11.74822;12.52677;12.08109;12.11113;11.11814;8.662815;13.12043;13.40314;15.32738;11.47416;13.40314;12.76382;13.79283;11.53025;8.532414;13.92348;12.81494;11.57095;10.03316
20-Jun-2003 12:00:00;NaN;12.18361;12.22373;8.905703;11.66261;11.65242;9.812718;12.63841;11.80762;12.58815;12.13194;12.16137;11.16438;8.719218;13.20942;13.50474;15.36693;11.51946;13.50474;12.82625;13.81969;11.5823;8.605056;13.96217;12.8677;11.61392;10.15317
21-Jun-2003 12:00:00;NaN;12.23964;12.27748;8.971548;11.70921;11.69388;9.876988;12.67805;11.84517;12.67386;12.17367;12.21055;11.2181;8.781035;13.28831;13.59345;15.39151;11.57962;13.59345;12.89129;13.84624;11.63828;8.676763;14.01719;12.90814;11.66485;10.26786
22-Jun-2003 12:00:00;NaN;12.29277;12.34268;9.032433;11.75552;11.74052;9.943323;12.72878;11.88973;13.21204;12.2201;12.26896;11.29058;8.863226;13.37464;13.68612;15.42439;11.64374;13.68612;12.9495;13.89111;11.70146;8.750331;14.07378;12.9557;11.71105;10.38219
23-Jun-2003 12:00:00;NaN;12.32667;12.40557;9.092186;11.82253;11.78462;9.995606;12.79465;11.94975;13.73913;12.27028;12.33064;11.33871;8.947555;13.47663;13.7873;15.46365;11.70659;13.7873;13.01021;13.93521;11.75415;8.835909;14.12426;13.01133;11.75454;10.49449
24-Jun-2003 12:00:00;NaN;12.35007;12.453;9.16154;11.88798;11.82919;10.05189;12.86066;12.0212;14.05113;12.32316;12.3866;11.37934;9.01853;13.55427;13.88285;15.48836;11.76879;13.88285;13.06665;13.98252;11.80397;8.926156;14.16798;13.05398;11.81116;10.60089
25-Jun-2003 12:00:00;NaN;12.3924;12.50227;9.236317;11.94667;11.87724;10.11453;12.92941;12.10193;15.19452;12.38177;12.42799;11.42794;9.08038;13.62578;13.96818;15.52156;11.82286;13.96818;13.11666;14.04346;11.85569;9.014045;14.21073;13.09769;11.8704;10.69564
26-Jun-2003 12:00:00;NaN;12.44577;12.56166;9.316828;12.01221;11.92726;10.18087;12.99865;12.17116;15.32502;12.44374;12.4761;11.4708;9.150978;13.71162;14.05049;15.57036;11.86832;14.05049;13.16688;14.10587;11.88412;9.106005;14.24529;16.05893;11.90379;10.79769
27-Jun-2003 12:00:00;NaN;12.50021;12.62553;9.403112;12.067;11.96386;10.25288;13.05439;12.23168;15.39435;12.5137;12.53713;11.51334;9.224794;13.78733;14.1163;15.6169;11.92353;14.1163;13.22215;14.16494;11.90914;9.197384;14.27671;16.06174;11.92764;10.91109
28-Jun-2003 12:00:00;NaN;12.55505;12.67759;9.479753;12.11136;12.00607;10.3125;13.10005;12.3029;15.45121;12.58823;12.59828;11.5625;9.294035;13.85981;14.1833;15.65;11.98536;14.1833;13.27717;14.22699;11.95413;9.29086;14.319;16.03174;11.96895;11.01428
29-Jun-2003 12:00:00;NaN;12.60399;12.72926;9.546649;12.16282;12.062;10.35482;13.14219;12.37236;15.50914;12.64874;12.66418;11.59738;9.360865;13.93132;14.25745;15.68409;12.04329;14.25745;13.33187;14.2888;12.01167;9.390215;14.42236;16.05244;12.01429;11.11417
30-Jun-2003 12:00:00;NaN;12.64414;12.79101;9.616709;12.21377;12.11928;10.39537;13.19205;12.44805;15.56167;12.7082;12.7133;11.63083;9.4196;14.00502;14.32785;15.73156;12.0968;14.32785;13.38976;14.34983;12.07783;9.486744;14.70501;16.04836;12.06004;11.20678
01-Jul-2003 12:00:00;NaN;12.67718;12.84902;9.685115;12.26608;12.17975;10.43133;13.24508;12.53631;15.60389;12.77308;12.76143;11.68913;9.477978;14.08632;14.40088;15.78426;12.15353;14.40088;13.44721;14.41409;12.14147;9.579508;14.95886;16.03739;12.11657;11.30761
02-Jul-2003 12:00:00;NaN;12.70685;12.89932;9.759224;12.3239;12.21863;10.47515;13.30102;12.63081;15.64146;12.82949;12.82215;11.75661;9.537999;14.17398;14.47257;15.83165;12.20691;14.47257;13.50559;14.48083;12.20299;9.659477;15.15164;16.02345;12.17968;11.42469
03-Jul-2003 12:00:00;NaN;12.74263;12.93923;9.826865;12.38292;12.25104;10.52143;13.35537;12.72668;15.67472;12.88034;12.88802;11.8093;9.605487;14.26564;14.53735;15.88039;12.25729;14.53735;13.56901;14.54872;12.24228;9.739832;15.29904;16.01019;12.24159;11.54059
04-Jul-2003 12:00:00;NaN;12.78311;12.96637;9.890334;12.43575;12.30542;10.57191;13.39483;12.83106;15.71687;12.93873;12.93412;11.85452;9.676311;14.35706;14.60608;15.9339;12.30931;14.60608;13.63236;14.61063;12.28124;9.821119;15.41924;16.00542;12.29769;11.65439
05-Jul-2003 12:00:00;NaN;12.83063;13.01276;9.967907;12.4771;12.36524;10.62992;13.43097;12.92553;15.75307;13.00419;12.95607;11.91482;9.739151;14.44744;14.67673;15.98624;12.36488;14.67673;13.69235;14.67445;12.34209;9.900337;15.53684;16.00813;12.34286;11.76311
06-Jul-2003 12:00:00;NaN;12.87561;13.07876;10.05517;12.51788;12.40321;10.68777;13.47885;12.9969;15.78312;13.07039;12.98626;11.98678;9.806367;14.52103;14.73199;16.03021;12.42674;14.73199;13.7443;14.74318;12.39873;9.975487;15.65606;16.02101;12.38537;11.86543
07-Jul-2003 12:00:00;NaN;12.91435;13.11981;10.13334;12.55638;12.42913;10.7554;13.52081;13.08175;15.82758;13.13094;13.03433;12.05824;9.876476;14.58217;14.77781;16.06996;12.47119;14.77781;13.7875;14.81167;12.43978;10.03397;16.67939;16.04001;12.42164;11.95034
08-Jul-2003 12:00:00;NaN;12.9595;13.15118;10.20126;12.59617;12.47507;10.82617;13.5507;13.18291;15.88235;13.18572;13.09419;12.12424;9.947117;14.65961;14.82986;16.10567;12.50924;14.82986;13.83106;14.87274;12.48055;10.10056;16.96105;16.05878;12.46619;12.03023
09-Jul-2003 12:00:00;NaN;13.01034;13.20428;10.27505;12.65079;12.53136;10.89444;13.59563;13.28776;15.93923;13.23772;13.15596;12.18823;10.02266;14.74478;14.89318;16.13119;12.55959;14.89318;13.87052;14.92563;12.53013;10.17334;16.55653;16.07124;12.51199;12.10352
10-Jul-2003 12:00:00;NaN;13.06923;13.26694;10.3472;12.69442;12.57305;10.96279;13.64843;13.38743;16.00922;13.29827;13.21455;12.25783;10.07638;14.82373;14.96112;16.16186;12.61236;14.96112;13.89344;14.98287;12.58346;10.23902;16.60125;16.07665;12.5539;12.18149
11-Jul-2003 12:00:00;NaN;13.11188;13.31545;10.40295;12.73353;12.61827;11.02577;13.6971;13.4871;16.1126;13.36;13.26149;12.33076;10.12892;14.88974;15.02491;16.2071;12.65608;15.02491;13.93363;15.04155;12.63863;10.30392;16.65239;16.09582;12.6132;12.26995
12-Jul-2003 12:00:00;NaN;13.14822;13.35659;10.46958;12.78857;12.67131;11.08425;13.75169;13.58712;16.21766;13.41628;13.29783;12.40122;10.19936;14.94709;15.09067;16.25912;12.68485;15.09067;13.99321;15.08799;12.69778;10.37516;16.69259;16.12302;12.67351;12.3585
13-Jul-2003 12:00:00;NaN;13.19824;13.40991;10.55173;12.85472;12.71651;11.14263;13.8074;13.68138;16.29659;13.47837;13.34213;12.46691;10.25798;14.99952;15.16308;16.31579;12.71017;15.16308;14.04397;15.12766;12.76047;10.46129;16.72085;16.14842;12.72621;12.44107
14-Jul-2003 12:00:00;NaN;13.2541;13.46767;10.63332;12.90735;12.76044;11.19696;13.84296;13.779;16.37162;13.53764;13.38834;12.53392;10.31677;15.0554;15.23324;16.37702;12.74251;15.23324;14.09398;15.16857;12.80674;10.54943;16.75103;16.18058;12.78367;12.53064
15-Jul-2003 12:00:00;NaN;13.31171;13.53009;10.71265;12.94617;12.7981;11.25687;13.87618;13.87939;16.45614;13.58754;13.4238;12.60507;10.37705;15.11505;15.30177;16.43693;12.78239;15.30177;14.13102;15.20757;12.84695;10.63324;16.79345;16.21261;12.84514;12.61486
16-Jul-2003 12:00:00;NaN;13.36546;13.60191;10.79557;12.98957;12.83642;11.32147;13.92864;13.97863;16.53695;13.64167;13.45998;12.67692;10.43612;15.1657;15.37039;16.48908;12.82722;15.37039;14.17246;15.25071;12.89996;10.7238;16.84671;16.239;12.9084;12.69939
17-Jul-2003 12:00:00;NaN;13.41339;13.68373;10.88223;13.04372;12.89242;11.38778;13.97826;14.07425;16.59637;13.68504;13.50982;12.74898;10.49992;15.21012;15.42455;16.52493;12.87532;15.42455;14.214;15.29823;12.95853;10.79523;16.89746;16.26695;12.96522;12.8132
18-Jul-2003 12:00:00;NaN;13.45652;13.76896;10.96645;13.10827;12.95717;11.45599;14.01625;14.16851;16.63614;13.7207;13.56656;12.8208;10.56409;15.26331;15.48211;16.55622;12.9327;15.48211;14.24778;15.35077;13.00058;10.85779;16.94168;16.30329;13.01524;12.95143
19-Jul-2003 12:00:00;NaN;13.50078;13.86227;11.03254;13.17382;13.01716;11.52485;14.06561;14.26482;16.67387;13.76814;13.62222;12.89229;10.62925;15.32707;15.55232;16.59904;12.99733;15.55232;14.29773;15.40885;13.03761;10.93395;16.98666;16.33934;13.06925;13.09189
20-Jul-2003 12:00:00;NaN;13.55193;13.96941;11.09549;13.2365;13.06331;11.58505;14.12012;14.33875;16.73696;13.82122;13.67616;12.96281;10.68938;15.37802;15.62218;16.64254;13.06108;15.62218;14.33993;15.46998;13.08311;11.01562;17.02042;16.37816;13.11911;13.21695
21-Jul-2003 12:00:00;NaN;13.59691;14.09017;11.17687;13.29357;13.09934;11.64255;14.16591;14.40991;16.87835;13.87454;13.72316;13.02426;10.74513;15.42993;15.6693;16.67017;13.12208;15.6693;14.36486;15.53037;13.12084;11.09426;17.05486;16.41615;13.16897;13.34875
22-Jul-2003 12:00:00;NaN;13.642;14.21938;12.34704;13.35076;13.14132;11.69645;14.21106;14.49442;16.99364;13.9352;13.76817;13.07995;10.79934;15.49421;15.72173;16.69289;13.18043;15.72173;14.40048;15.58904;13.15756;11.15258;17.09658;16.45053;13.21356;13.50081
23-Jul-2003 12:00:00;NaN;13.69372;14.34899;17.62172;13.41572;13.18868;11.74903;14.2541;14.58229;17.08174;14.00482;13.81988;13.12928;10.85406;15.55882;15.78882;16.7211;13.24;15.78882;14.44208;15.64847;13.20251;11.20917;17.12681;16.48662;13.26646;13.65778
24-Jul-2003 12:00:00;NaN;13.74379;14.46114;17.71058;13.46957;13.22492;11.80215;14.29821;14.66564;17.14141;14.07175;13.87973;13.17135;10.90123;15.62189;15.83776;16.7508;13.28862;15.83776;14.48474;15.70546;13.24774;11.28191;17.15172;16.51964;13.31816;13.79586
